pnu,is_res,n_bld,gu,in_national
1111017500105780000,True,1,11110,False
1111017500105810000,True,6,11110,False
1111017500105930000,True,2,11110,False
1111017500105940000,True,1,11110,False
1111017500106820000,True,2,11110,False
1111017500107010000,False,1,11110,False
1111017500107030000,True,1,11110,False
1111017500108140000,True,1,11110,False
1111017500108220000,True,2,11110,False
1111017500108810000,True,1,11110,False
1111017500108960000,True,1,11110,False
1111017500110690000,False,1,11110,False
1111017500110700000,False,1,11110,False
1111017500110750000,False,1,11110,False
1111017500111150000,True,1,11110,False
1111017500111800000,True,1,11110,False
1111017500111980000,True,1,11110,False
1111017500112170000,False,1,11110,False
1111017500112470000,False,1,11110,False
1111017500113650000,False,2,11110,False
1111017500113680000,False,1,11110,False
1111017500113700000,False,1,11110,False
1111017500113720000,False,1,11110,False
1111017500113990000,False,1,11110,False
1111017500114000000,False,1,11110,False
1111017500114010000,False,1,11110,False
1111017500114030000,False,1,11110,False
1111017500114050000,False,1,11110,False
1111017500114060000,False,1,11110,False
1111017500114080000,False,1,11110,False
1111017500114090000,False,1,11110,False
1111017500114100000,False,1,11110,False
1111017500114190001,False,2,11110,False
1111017500114190002,False,1,11110,False
1111017500114200000,False,1,11110,False
1111017500114210001,False,1,11110,False
1111017500114250000,False,2,11110,False
1111017500114270000,False,1,11110,False
1111017500114780000,False,1,11110,False
1111017600100050001,False,1,11110,False
1111017600100090002,True,1,11110,False
1111017600100320003,False,1,11110,False
1111017600100340000,True,1,11110,False
1111017600100610001,False,1,11110,False
1111017600100610002,False,2,11110,False
1111017600100620000,False,2,11110,False
1111017600100650000,False,3,11110,False
1111017600100690000,True,1,11110,False
1111017600100710001,False,1,11110,False
1111017600100730000,False,2,11110,False
1111017600100740001,True,1,11110,False
1111017600100750000,False,1,11110,False
1111017600100750002,False,2,11110,False
1111017600100760000,True,1,11110,False
1111017600100780000,True,1,11110,False
1111017600100800001,False,1,11110,False
1111017600100800002,True,1,11110,False
1111017600100810001,True,1,11110,False
1111017600100830001,True,1,11110,False
1111017600100830002,True,1,11110,False
1111017600100840000,True,1,11110,False
1111017600100850000,True,1,11110,False
1111017600100870000,True,1,11110,False
1111017600100870001,True,1,11110,False
1111017600100880000,True,1,11110,False
1111017600100890000,True,1,11110,False
1111017600100910000,True,1,11110,False
1111017600100910003,True,1,11110,False
1111017600100930000,True,1,11110,False
1111017600100940000,True,1,11110,False
1111017600100950000,False,1,11110,False
1111017600100960000,True,1,11110,False
1111017600100990000,True,1,11110,False
1111017600101010001,False,1,11110,False
1111017700100010000,True,1,11110,False
1111017700100020000,True,1,11110,False
1111017700100030002,True,1,11110,False
1111017700100040001,True,1,11110,False
1111017700100040002,True,1,11110,False
1111017700100040003,True,1,11110,False
1111017700100060001,True,1,11110,False
1111017700100070001,True,1,11110,False
1111017700100070004,True,1,11110,False
1111017700100070007,True,1,11110,False
1111017700100080000,True,1,11110,False
1111017700100090001,False,1,11110,False
1111017700100090002,True,2,11110,False
1111017700100090003,False,1,11110,False
1111017700100090009,False,1,11110,False
1111017700100100002,False,1,11110,False
1111017700100130001,False,1,11110,False
1111017700100130005,True,1,11110,False
1111017700100130010,True,1,11110,False
1111017700100130011,True,1,11110,False
1111017700100130013,True,1,11110,False
1111017700100130014,True,1,11110,False
1111017700100130024,False,1,11110,False
1111017700100130031,False,1,11110,False
1111017700100130033,True,1,11110,False
1111017700100130038,True,1,11110,False
1111017700100130041,True,1,11110,False
1111017700100130042,True,1,11110,False
1111017700100130043,True,2,11110,False
1111017700100130045,True,1,11110,False
1111017700100130046,True,1,11110,False
1111017700100130048,True,1,11110,False
1111017700100130049,True,1,11110,False
1111017700100130053,True,1,11110,False
1111017700100130055,True,1,11110,False
1111017700100130063,True,1,11110,False
1111017700100130064,False,1,11110,False
1111017700100130065,True,1,11110,False
1111017700100130066,False,1,11110,False
1111017700100130069,False,1,11110,False
1111017700100130071,True,1,11110,False
1111017700100130072,True,1,11110,False
1111017700100130073,True,2,11110,False
1111017700100130075,False,1,11110,False
1111017700100130079,True,1,11110,False
1111017700100130081,True,1,11110,False
1111017700100130085,True,1,11110,False
1111017700100180000,False,1,11110,False
1111017700100200002,True,1,11110,False
1111017700100200003,True,1,11110,False
1111017700100200008,True,1,11110,False
1111017700100200009,False,1,11110,False
1111017700100200010,False,1,11110,False
1111017700100200014,True,1,11110,False
1111017700100200015,True,1,11110,False
1111017700100210001,True,1,11110,False
1111017700100210002,True,1,11110,False
1111017700100230001,True,1,11110,False
1111017700100230002,True,1,11110,False
1111017700100230006,True,1,11110,False
1111017700100230008,True,1,11110,False
1111017700100230009,True,1,11110,False
1111017700100230012,True,1,11110,False
1111017700100230016,True,1,11110,False
1111017700100230018,True,1,11110,False
1111017700100240001,True,1,11110,False
1111017700100240002,True,1,11110,False
1111017700100250002,True,1,11110,False
1111017700100250003,True,1,11110,False
1111017700100250004,True,1,11110,False
1111017700100250006,True,1,11110,False
1111017700100260003,False,1,11110,False
1111017700100260004,True,1,11110,False
1111017700100260010,False,1,11110,False
1111017700100260011,True,1,11110,False
1111017700100260012,True,1,11110,False
1111017700100260014,True,1,11110,False
1111017700100260015,True,1,11110,False
1111017700100260017,True,1,11110,False
1111017700100260025,False,1,11110,False
1111017700100260032,False,2,11110,False
1111017700100260034,True,1,11110,False
1111017700100260035,True,1,11110,False
1111017700100260036,True,1,11110,False
1111017700100260037,True,1,11110,False
1111017700100270009,False,1,11110,False
1111017700100280002,True,1,11110,False
1111017700100280005,True,1,11110,False
1111017700100280007,True,1,11110,False
1111017700100280012,True,1,11110,False
1111017700100340002,False,1,11110,False
1111017700100350003,True,1,11110,False
1111017700100360000,False,1,11110,False
1111017700100380003,True,1,11110,False
1111017700100390002,False,1,11110,False
1111017700100400003,True,1,11110,False
1111017700100410000,True,1,11110,False
1111017700100420002,True,1,11110,False
1111017700100430000,True,1,11110,False
1111017700100440000,True,1,11110,False
1111017700100450000,True,1,11110,False
1111017700100510000,True,1,11110,False
1111017700100750001,True,1,11110,False
1111017700100750002,True,1,11110,False
1111017700100750003,True,1,11110,False
1111017700100750006,False,1,11110,False
1111017700102130000,False,1,11110,False
1111017700102190000,False,1,11110,False
1111017700102260001,False,1,11110,False
1111017700102280000,False,3,11110,False
1111017800100020003,True,1,11110,False
1111017800100020004,True,1,11110,False
1111017800100020007,True,1,11110,False
1111017800100020010,True,1,11110,False
1111017800100020023,True,1,11110,False
1111017800100020040,True,1,11110,False
1111017800100020044,True,1,11110,False
1111017800100020049,True,1,11110,False
1111017800100030001,False,1,11110,False
1111017800100060001,True,1,11110,False
1111017800100090000,False,1,11110,False
1111017800100130000,False,1,11110,False
1111017800100150000,True,1,11110,False
1111017800100170000,True,1,11110,False
1111017800100200004,True,1,11110,False
1111017800100220000,True,1,11110,False
1111017800100230002,True,1,11110,False
1111017800100280000,True,1,11110,False
1111017800100310000,True,1,11110,False
1111017800100320005,False,1,11110,False
1111017800100320010,True,1,11110,False
1111017800100320012,False,1,11110,False
1111017800100320014,True,1,11110,False
1111017800100320015,True,1,11110,False
1111017800100320019,True,1,11110,False
1111017800100320037,True,1,11110,False
1111017800100320040,True,1,11110,False
1111017800100330001,True,1,11110,False
1111017800100350000,True,1,11110,False
1111017800100360000,True,1,11110,False
1111017800100370001,True,1,11110,False
1111017800100370005,True,1,11110,False
1111017800100380002,True,1,11110,False
1111017800100390001,False,1,11110,False
1111017800100400000,False,1,11110,False
1111017800100410000,True,1,11110,False
1111017800100430000,True,1,11110,False
1111017800100440001,True,1,11110,False
1111017800100450001,True,1,11110,False
1111017800100450002,True,1,11110,False
1111017800100490002,True,1,11110,False
1111017800100490003,True,1,11110,False
1111017800100490006,True,1,11110,False
1111017800100490008,True,1,11110,False
1111017800100490011,True,1,11110,False
1111017800100490012,True,1,11110,False
1111017800100490013,True,1,11110,False
1111017800100490014,True,1,11110,False
1111017800100490015,True,1,11110,False
1111017800100500001,True,1,11110,False
1111017800100500003,True,1,11110,False
1111017800100520000,True,1,11110,False
1111017800100530000,True,1,11110,False
1111017800100540002,True,1,11110,False
1111017800100550000,False,1,11110,False
1111017800100600001,True,2,11110,False
1111017800100600003,True,1,11110,False
1111017800100610000,True,1,11110,False
1111017800100630000,True,1,11110,False
1111017800100640001,False,1,11110,False
1111017800100660001,False,1,11110,False
1111017800100680004,False,1,11110,False
1111017800100690001,False,1,11110,False
1111017800100690003,False,1,11110,False
1111017800100700000,False,1,11110,False
1111017800100710001,True,1,11110,False
1111017800100710002,True,1,11110,False
1111017800100710004,True,1,11110,False
1111017800100710007,False,1,11110,False
1111017800100720000,True,1,11110,False
1111017800100750000,True,1,11110,False
1111017800100760000,True,1,11110,False
1111017800100760005,True,1,11110,False
1111017800100770004,True,1,11110,False
1111017800100800001,True,1,11110,False
1111017800100820000,True,1,11110,False
1111017800100830000,True,1,11110,False
1111017800100850001,True,1,11110,False
1111017800100850003,True,1,11110,False
1111017800100860001,True,1,11110,False
1111017800100920000,True,1,11110,False
1111017800100930000,True,1,11110,False
1111017800100990002,False,1,11110,False
1111017800101000002,True,1,11110,False
1111017800101020000,True,1,11110,False
1111017800101070001,False,1,11110,False
1111017800101110001,True,1,11110,False
1111017800101120002,True,1,11110,False
1111017800101120006,True,1,11110,False
1111017800101120011,True,1,11110,False
1111017800101120014,True,1,11110,False
1111017800101120015,True,1,11110,False
1111017800101120016,True,1,11110,False
1111017800101120017,True,1,11110,False
1111017800101120020,True,2,11110,False
1111017800101120022,True,1,11110,False
1111017800101120030,True,1,11110,False
1111017800101120031,False,1,11110,False
1111017800101120050,True,1,11110,False
1111017800101120051,True,1,11110,False
1111017800101120052,True,1,11110,False
1111017800101140000,True,1,11110,False
1111017800101160000,False,1,11110,False
1111017800101180000,True,1,11110,False
1111017800101220000,True,1,11110,False
1111017800101240002,True,1,11110,False
1111017800101250000,True,1,11110,False
1111017800101310000,True,1,11110,False
1111017800101350000,True,1,11110,False
1111017800101360000,True,1,11110,False
1111017800101370001,True,1,11110,False
1111017800101410000,False,1,11110,False
1111017900100010006,True,1,11110,False
1111017900100010009,True,1,11110,False
1111017900100010010,True,1,11110,False
1111017900100010011,True,1,11110,False
1111017900100010012,True,1,11110,False
1111017900100010013,True,1,11110,False
1111017900100010014,True,1,11110,False
1111017900100010015,True,1,11110,False
1111017900100010016,True,1,11110,False
1111017900100010020,True,1,11110,False
1111017900100010021,True,1,11110,False
1111017900100010028,True,1,11110,False
1111017900100020009,True,1,11110,False
1111017900100020010,True,1,11110,False
1111017900100020026,True,1,11110,False
1111017900100020033,True,1,11110,False
1111017900100040001,True,1,11110,False
1111017900100040002,True,1,11110,False
1111017900100050001,True,1,11110,False
1111017900100050009,True,1,11110,False
1111017900100050010,True,1,11110,False
1111017900100050012,False,1,11110,False
1111017900100050013,True,1,11110,False
1111017900100050017,True,1,11110,False
1111017900100050018,True,1,11110,False
1111017900100050021,True,1,11110,False
1111017900100050030,True,1,11110,False
